ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size (sq.ft),furnished,facilities,additional_facilities,region,facilities_count,additional_facilities_count
100709315,Equine Residence,2021,1600,Selangor - Seri Kembangan,Condominium,3,2,2,872,Fully Furnished,"Security, Gymnasium, Parking, Playground, Swimming Pool, Jogging Track, Lift, Minimart, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,10,5
100461439,Pangsapuri Senja,2017,770,Selangor - Kajang,Apartment,3,2,2,850,Not Furnished,Parking,None,Selangor,1,0
100709290,Suria Residence,2017,1500,Selangor - Bukit Jelutong,Service Residence,1,1,1,600,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall","Air-Cond, Washing Machine, Cooking Allowed",Selangor,8,3
100709131,Arte Plus Jalan Ampang,2018,2000,Selangor - Others,Service Residence,2,1,2,790,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,14,5
100360766,Pangsapuri Perdana Villa,2017,850,Selangor - Klang,Apartment,3,1,2,800,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground",None,Selangor,5,0
100709254,Residensi Idaman Abadi Fasa 1&2,2017,1150,Selangor - Kajang,Condominium,3,2,2,1089,Partially Furnished,"Lift, Parking, Security, Playground, Swimming Pool",None,Selangor,5,0
100709246,Symphony Tower,2018,1600,Selangor - Balakong,Service Residence,3,2,2,1114,Fully Furnished,"Swimming Pool, Jogging Track, Parking, Gymnasium, Multipurpose hall, Security, Sauna, Barbeque area, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine",Selangor,10,3
100709072,Damansara Bistari,2017,1000,Selangor - Petaling Jaya,Apartment,3,1,2,689,Not Furnished,"Minimart, Parking, Lift",Cooking Allowed,Selangor,3,1
100709070,Alanis @ Warisan Puteri,2022,1300,Selangor - Sepang,Service Residence,2,2,1,646,Partially Furnished,"Security, Playground, Parking, Gymnasium, Swimming Pool, Barbeque area, Multipurpose hall, Lift","Air-Cond, Cooking Allowed",Selangor,8,2
100709068,Villa Sentosa,2017,800,Selangor - Klang,Apartment,3,1,2,870,Not Furnished,"Parking, Security, Lift, Playground",None,Selangor,4,0
100709066,Desa Saujana,2017,850,Selangor - Seri Kembangan,Apartment,3,1,2,850,Fully Furnished,"Parking, Gymnasium, Swimming Pool, Playground, Security","Cooking Allowed, Washing Machine",Selangor,5,2
100708840,Vista Impiana,2004,950,Selangor - Seri Kembangan,Apartment,3,1,2,850,Partially Furnished,"Playground, Parking, Security, Minimart, Swimming Pool, Lift, Gymnasium, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,9,4
100708907,Aster Residence Cheras,2021,2600,Selangor - Others,Condominium,3,0,3,890,Fully Furnished,"Playground, Security, Gymnasium, Parking, Swimming Pool, Barbeque area",None,Selangor,6,0
99406060,Hyve,2017,1200,Selangor - Cyberjaya,Condominium,1,1,1,450,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Selangor,10,3
99888053,Perdana Park,2017,900,Selangor - Rawang,Apartment,3,0,2,800,Not Furnished,"Parking, Lift, Playground, Gymnasium, Barbeque area, Multipurpose hall, Tennis Court, Jogging Track, Squash Court",Cooking Allowed,Selangor,9,1
100708508,Bell Suites,2017,700,Selangor - Sepang,Condominium,1,1,1,450,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Sauna, Gymnasium, Club house",None,Selangor,10,0
100708741,Maple Residence (Klang),2017,1600,Selangor - Klang,Condominium,3,0,2,884,Fully Furnished,Multipurpose hall,None,Selangor,1,0
100708678,The Trees Damansara,2020,3000,Selangor - Damansara Perdana,Condominium,3,2,2,850,Fully Furnished,"Tennis Court, Security, Playground, Swimming Pool, Gymnasium, Squash Court, Sauna, Minimart, Lift, Parking",None,Selangor,10,0
100708593,Enggang Apartment,2017,700,Selangor - Puchong,Apartment,3,1,2,680,Not Furnished,"Playground, Minimart, Parking, Lift",None,Selangor,4,0
99414953,Main Place Residence,2014,1400,Selangor - USJ,Service Residence,2,0,1,615,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Selangor,7,3
100708424,Kenwingston Square Garden,2020,1100,Selangor - Cyberjaya,Service Residence,1,0,1,480,Fully Furnished,"Parking, Security, Swimming Pool, Jogging Track, Gymnasium, Lift, Multipurpose hall, Minimart, Barbeque area, Playground","Air-Cond, Cooking Allowed, Washing Machine",Selangor,10,3
100708255,Villa Park,2017,1450,Selangor - Seri Kembangan,Condominium,3,0,2,1101,Fully Furnished,"Playground, Gymnasium, Barbeque area, Multipurpose hall, Security, Jogging Track, Sauna, Club house, Parking, Swimming Pool, Tennis Court, Minimart","Air-Cond, Cooking Allowed",Selangor,12,2
99690316,Evergreen Park,1997,1100,Selangor - Cheras,Condominium,3,0,2,1123,Partially Furnished,"Gymnasium, Jogging Track, Playground, Security, Swimming Pool, Minimart, Parking","Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,7,3
100708399,Aster Residence Cheras,2021,2700,Selangor - Others,Condominium,3,2,2,810,Fully Furnished,"Security, Gymnasium, Parking, Swimming Pool, Lift, Minimart",Air-Cond,Selangor,6,1
100708388,B11 Parkland Residence,2017,1099,Selangor - Cheras,Service Residence,1,1,1,550,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Near KTM/LRT, Internet, Cooking Allowed",Selangor,12,3
100707909,Canopy Hills,2022,1000,Selangor - Kajang,Condominium,2,0,1,590,Partially Furnished,"Playground, Gymnasium, Jogging Track, Lift, Security, Multipurpose hall, Swimming Pool, Parking","Cooking Allowed, Air-Cond",Selangor,8,2
100707882,De Bayu Apartment,2020,1200,Selangor - Setia Alam,Apartment,3,2,2,900,Partially Furnished,"Minimart, Swimming Pool, Sauna, Club house, Gymnasium, Squash Court, Tennis Court, Jogging Track, Multipurpose hall, Barbeque area",None,Selangor,10,0
100625084,Suria Jelutong,2014,2300,Selangor - Shah Alam,Service Residence,3,3,2,1700,Fully Furnished,"Playground, Gymnasium, Security, Swimming Pool, Minimart, Squash Court, Lift, Parking","Air-Cond, Cooking Allowed, Washing Machine",Selangor,8,3
100708074,Mentari Court,2006,1200,Selangor - Petaling Jaya,Apartment,3,0,2,900,Partially Furnished,"Lift, Swimming Pool, Playground, Security, Minimart, Multipurpose hall, Jogging Track","Cooking Allowed, Near KTM/LRT",Selangor,7,2
100708060,The Wharf (Puchong),2014,1250,Selangor - Puchong,Condominium,2,1,2,835,Partially Furnished,"Swimming Pool, Gymnasium, Multipurpose hall, Parking, Security, Jogging Track, Playground, Lift, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Selangor,10,3
100708048,B11 Parkland Residence,2017,1500,Selangor - Cheras,Condominium,2,0,2,715,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,11,3
100708039,Lakefront Homes @ Cyberjaya,2021,1650,Selangor - Cyberjaya,Condominium,3,2,2,1030,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Tennis Court, Squash Court, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,12,4
100707763,Bandar Mahkota Banting,2017,700,Selangor - Banting,Condominium,1,1,1,450,Not Furnished,"Jogging Track, Security, Playground, Parking, Gymnasium, Club house, Sauna, Barbeque area, Swimming Pool, Lift, Multipurpose hall, Minimart",Cooking Allowed,Selangor,12,1
100707761,Delisprings: Mixed Development At Dengkil (Phase 2),2024,700,Selangor - Salak Tinggi,Condominium,1,1,1,450,Not Furnished,"Security, Playground, Parking, Lift, Swimming Pool, Multipurpose hall, Minimart, Barbeque area, Gymnasium, Sauna, Jogging Track, Club house",None,Selangor,12,0
100707926,Arte Plus Jalan Ampang,2018,2000,Selangor - Alam Impian,Service Residence,2,1,2,800,Fully Furnished,"Parking, Gymnasium, Playground, Jogging Track",None,Selangor,4,0
100304380,Paloma @ Tropicana Metropark,2016,1200,Selangor - Subang Jaya,Service Residence,1,0,1,609,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Selangor,12,3
100562572,Camellia Residences,2017,1200,Selangor - Kajang,Condominium,3,0,2,1052,Partially Furnished,"Security, Playground, Gymnasium, Parking, Multipurpose hall, Swimming Pool",Cooking Allowed,Selangor,6,1
100707777,E-Mas Villa,2017,900,Selangor - Sepang,Apartment,3,1,2,1000,Partially Furnished,"Parking, Playground, Multipurpose hall","Air-Cond, Cooking Allowed",Selangor,3,2
99185195,Mutiara Ville @ Cyberjaya,2013,1200,Selangor - Cyberjaya,Condominium,1,0,1,560,Fully Furnished,"Minimart, Gymnasium, Security, Playground, Swimming Pool, Parking, Jogging Track, Lift, Barbeque area","Air-Cond, Cooking Allowed",Selangor,9,2
100707699,Suria Jaya,2017,1100,Selangor - Shah Alam,Apartment,2,0,2,431,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,11,3
100707322,Gravit8,2018,1200,Selangor - Port Klang,Service Residence,3,0,2,893,Partially Furnished,None,None,Selangor,0,0
100707588,Seri Pinang Apartments @ Setia Alam,2017,1500,Selangor - Setia Alam,Apartment,3,2,2,950,Partially Furnished,"Lift, Playground, Gymnasium, Security, Sauna, Parking, Minimart, Swimming Pool",None,Selangor,8,0
100275327,Rosana Villa Apartment,2017,700,Selangor - Puchong,Apartment,3,2,2,700,Not Furnished,"Security, Playground",Cooking Allowed,Selangor,2,1
100707545,Mahkota Garden Residence Condominium,2017,1600,Selangor - Bandar Mahkota Cheras,Condominium,4,2,2,1396,Partially Furnished,"Tennis Court, Squash Court, Sauna, Parking, Security, Swimming Pool, Lift, Minimart, Playground, Jogging Track, Barbeque area, Club house, Gymnasium, Multipurpose hall",None,Selangor,14,0
100707274,Mahkota Garden Residence Condominium,2017,2000,Selangor - Bandar Mahkota Cheras,Condominium,4,2,3,1098,Fully Furnished,"Tennis Court, Squash Court, Sauna, Parking, Security, Swimming Pool, Lift, Minimart, Playground, Jogging Track, Barbeque area, Club house, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Selangor,14,3
100707465,Galleria Equine Park,2016,1000,Selangor - Seri Kembangan,Service Residence,1,0,1,450,Fully Furnished,"Barbeque area, Swimming Pool, Multipurpose hall, Parking, Security, Playground, Gymnasium, Lift, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,10,4
100369812,B11 Parkland Residence,2017,1800,Selangor - Cheras,Service Residence,3,0,2,895,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,14,3
100706998,Vista Pinggiran,2004,950,Selangor - Seri Kembangan,Apartment,3,1,1,815,Partially Furnished,"Parking, Security, Gymnasium, Barbeque area, Minimart, Playground, Swimming Pool",None,Selangor,7,0
100707199,Apartment Putra 1,2017,1600,Selangor - Kajang,Apartment,3,2,2,854,Fully Furnished,"Playground, Swimming Pool, Security, Parking, Lift, Sauna, Barbeque area, Multipurpose hall, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,10,3
100707186,Perdana Park,2017,1200,Selangor - Rawang,Apartment,3,1,2,950,Not Furnished,"Security, Swimming Pool",None,Selangor,2,0
100707178,Suria Permai,2017,900,Selangor - Seri Kembangan,Apartment,3,1,2,850,Partially Furnished,"Minimart, Parking, Playground, Jogging Track, Security, Lift","Cooking Allowed, Washing Machine",Selangor,6,2
100707160,Ten Kinrara,2017,2900,Selangor - Bandar Kinrara,Service Residence,3,0,2,1109,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Parking, Gymnasium, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,7,4
100707147,Lagoon Suites,2013,1500,Selangor - Shah Alam,Condominium,2,2,2,900,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall","Cooking Allowed, Air-Cond, Washing Machine",Selangor,6,3
99090059,Sri Camellia (Sepakat Indah),2017,1050,Selangor - Kajang,Apartment,3,2,2,1206,Fully Furnished,"Parking, Minimart, Security, Playground, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Selangor,6,3
100706930,Pangsapuri Kasuarina (Bandar Botanic),2007,1400,Selangor - Klang,Apartment,3,0,2,900,Partially Furnished,None,None,Selangor,0,0
100707052,The Wharf (Puchong),2014,1300,Selangor - Puchong,Service Residence,2,1,2,818,Partially Furnished,"Swimming Pool, Gymnasium, Multipurpose hall, Parking, Security, Jogging Track, Playground, Lift",None,Selangor,8,0
100706936,The Iresidence Condominium,2017,3000,Selangor - Bandar Mahkota Cheras,Condominium,5,2,3,2185,Partially Furnished,"Swimming Pool, Gymnasium, Playground, Security, Minimart, Parking, Lift, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Selangor,12,3
100706473,Pangsapuri Subang Suria,2005,1000,Selangor - Shah Alam,Apartment,3,1,2,970,Partially Furnished,"Parking, Security, Lift, Playground, Minimart","Air-Cond, Cooking Allowed",Selangor,5,2
100706460,Impiria Residensi Bukit Tinggi Klang,2018,3000,Selangor - Klang,Service Residence,4,0,3,1317,Fully Furnished,"Minimart, Swimming Pool, Gymnasium, Security, Parking, Lift, Sauna, Playground, Squash Court",None,Selangor,9,0
100706454,Aragreens Residences,2015,2300,Selangor - Ara Damansara,Condominium,2,2,2,1129,Partially Furnished,"Parking, Swimming Pool, Gymnasium, Security, Playground, Minimart","Air-Cond, Cooking Allowed",Selangor,6,2
100706437,Pangsapuri Seruling,2017,1300,Selangor - Bandar Bukit Raja,Apartment,3,2,2,1000,Not Furnished,"Barbeque area, Swimming Pool, Security, Parking",None,Selangor,4,0
100706523,Aster Residence Cheras,2021,2800,Selangor - Others,Condominium,3,1,2,850,Partially Furnished,"Gymnasium, Parking, Playground, Swimming Pool, Barbeque area, Security",None,Selangor,6,0
100615832,Tamarind Suites @ Cyberjaya,2016,1700,Selangor - Cyberjaya,Studio,1,0,1,700,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",Selangor,13,3
100641508,Koi Kinrara,2017,1600,Selangor - Puchong,Condominium,3,2,2,1060,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Squash Court",None,Selangor,11,0
100641511,Koi Kinrara,2017,1600,Selangor - Puchong,Condominium,3,2,2,1221,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,11,4
100706290,Spring Ville,2011,950,Selangor - Ampang,Service Residence,3,0,2,728,Not Furnished,"Parking, Security, Gymnasium, Minimart, Playground",None,Selangor,5,0
100706683,Apartment Putra 1,2017,1500,Selangor - Kajang,Apartment,3,2,2,1040,Fully Furnished,"Security, Playground, Parking, Swimming Pool, Lift, Sauna, Gymnasium, Multipurpose hall, Minimart, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,11,3
100706675,Ashino @ Gravit8,2021,1200,Selangor - Klang,Service Residence,3,0,2,893,Partially Furnished,"Club house, Security, Playground, Gymnasium, Lift, Parking, Swimming Pool, Barbeque area, Multipurpose hall, Minimart, Jogging Track",None,Selangor,11,0
100706668,Saville @ Cheras,2019,1600,Selangor - Cheras,Service Residence,3,0,2,1300,Partially Furnished,"Security, Gymnasium, Swimming Pool, Squash Court, Sauna, Minimart, Jogging Track, Parking, Playground",None,Selangor,9,0
100706646,E Suite-Designer Suites @ Emerald Avenue,2017,1800,Selangor - Selayang,Service Residence,2,1,2,1021,Fully Furnished,"Parking, Security, Lift, Playground, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Selangor,5,3
100706643,Idaman Residensi Selangorku,2017,1300,Selangor - Cyberjaya,Apartment,3,2,2,1000,Partially Furnished,"Security, Swimming Pool, Minimart, Parking",None,Selangor,4,0
100706636,Pangsapuri Seri Damai,2017,500,Selangor - Puchong,Flat,3,0,2,650,Not Furnished,"Playground, Jogging Track, Minimart",None,Selangor,3,0
100552037,"Paisley @ Tropicana Metropark, Subang Jaya",2021,1499,Selangor - Shah Alam,Service Residence,1,1,1,646,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",Selangor,14,4
100604466,Usj One (You One),2016,1699,Selangor - Subang Jaya,Condominium,1,1,1,685,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,14,5
100706578,Symphony Heights (Simfoni Heights),2011,1400,Selangor - Batu Caves,Condominium,3,0,2,1200,Partially Furnished,"Jogging Track, Parking, Swimming Pool",None,Selangor,3,0
98835831,Lakefront Homes @ Cyberjaya,2021,1000,Selangor - Cyberjaya,Condominium,3,2,2,1100,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house",None,Selangor,10,0
100643993,Lakefront Homes @ Cyberjaya,2021,1600,Selangor - Cyberjaya,Condominium,3,2,2,1040,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Playground, Multipurpose hall, Minimart, Barbeque area, Club house, Jogging Track","Air-Cond, Cooking Allowed",Selangor,12,2
100459622,Goodyear Court 5,2017,1000,Selangor - Subang Jaya,Apartment,3,0,2,786,Not Furnished,"Parking, Security",None,Selangor,2,0
100706474,Flora Damansara,2015,1100,Selangor - Damansara Perdana,Condominium,3,0,2,850,Fully Furnished,None,"Cooking Allowed, Near KTM/LRT",Selangor,0,2
